Multi-family home,1850000,12,8,5250,New York,Kings County,Brooklyn,"1727 E 14th St, Brooklyn, NY 11229, USA",RE MAX Edge,1727 E 14th St," Brooklyn"," NY"," 11229"," USA",Brooklyn
Co-op,175000,1,1,800,Bronx County,The Bronx,West Bronx,"190 E Mosholu Pkwy S #3b, Bronx, NY 10458, USA",Pantiga Group Inc.,190 E Mosholu Pkwy S #3b," Bronx"," NY"," 10458"," USA",Bronx
Pending,850000,2,1,775,New York County,New York,Manhattan,"236 E 6th St #3w, New York, NY 10003, USA","SBRW - SBROWNRE,LLC",236 E 6th St #3w," New York"," NY"," 10003"," USA",Manhattan
House,729000,4,2,2184,New York,Queens County,Queens,"118-18 225th St, Jamaica, NY 11411, USA",Winzone Realty Inc,118-18 225th St," Jamaica"," NY"," 11411"," USA",Queens
Townhouse,5995000,6,4,4000,New York,Kings County,Brooklyn,"136 Kane St, Brooklyn, NY 11231, USA",Douglas Elliman - 156 Montague,136 Kane St," Brooklyn"," NY"," 11231"," USA",Brooklyn
Co-op,480000,2,1,2184,Queens County,Queens,Forest Hills,"6636 Yellowstone Blvd Apt 22f, Forest Hills, NY 11375, USA",EXP Realty,6636 Yellowstone Blvd Apt 22f," Forest Hills"," NY"," 11375"," USA",Queens
House,4200000,5,4,4480,New York,New York County,New York,"164 W 88th St, New York, NY 10024, USA",Brown Harris Stevens- 3531 Johnson Avenue,164 W 88th St," New York"," NY"," 10024"," USA",Manhattan
Townhouse,1198000,4,2,2184,New York,Queens County,Queens,"68-09 Olcott St, Forest Hills, NY 11375, USA",Daniel Gale Sotheby's International Realty,68-09 Olcott St," Forest Hills"," NY"," 11375"," USA",Queens
House,1848000,6,2.37386083602905,3676,New York,Kings County,Brooklyn,"976 Ocean Ave, Brooklyn, NY 11226, USA","BEN BAY REALTY, CO.",976 Ocean Ave," Brooklyn"," NY"," 11226"," USA",Brooklyn
Co-op,285000,1,1,750,Kings County,Brooklyn,Midwood,"1293 E 5th St #6b, Brooklyn, NY 11230, USA",eXp Realty BKNY,1293 E 5th St #6b," Brooklyn"," NY"," 11230"," USA",Brooklyn
Multi-family home,849000,5,3,2460,New York,Queens County,Queens,"43-06 Rockaway Beach Blvd, Far Rockaway, NY 11691, USA",Realty Trends Corp,43-06 Rockaway Beach Blvd," Far Rockaway"," NY"," 11691"," USA",Queens
House,549000,3,2,1250,New York,Bronx County,The Bronx,"1764 Undercliff Ave, Bronx, NY 10453, USA",COMPASS,1764 Undercliff Ave," Bronx"," NY"," 10453"," USA",Bronx
Co-op,729000,2,2,1700,Queens County,Queens,Glen Oaks,"26910 Grand Central Pkwy #12o, Queens, NY 11005, USA",Magic Of Great Neck Realty Inc,26910 Grand Central Pkwy #12o," Queens"," NY"," 11005"," USA",Queens
Co-op,199999,1,1,2184,Queens County,Queens,Bayside,"209-10 41st Ave #1f, Bayside, NY 11361, USA",Douglas Elliman - Bayside,209-10 41st Ave #1f," Bayside"," NY"," 11361"," USA",Queens
House,4900000,8,2.37386083602905,9000,New York,Bronx County,The Bronx,"5040 Goodridge Ave, Bronx, NY 10471, USA",Douglas Elliman - 3544 Johnson Ave,5040 Goodridge Ave," Bronx"," NY"," 10471"," USA",Bronx
Multi-family home,600000,4,2,1728,New York,Bronx County,The Bronx,"4217 Seton Ave, Bronx, NY 10466, USA",Exp Realty,4217 Seton Ave," Bronx"," NY"," 10466"," USA",Bronx
House,599000,3,1,1340,New York,Queens County,Queens,"11120 145th St, Jamaica, NY 11435, USA",KELLER WILLIAMS REALTY LANDMARK II,11120 145th St," Jamaica"," NY"," 11435"," USA",Queens
Multi-family home,599000,5,2,2268,New York,Kings County,Brooklyn,"716 Decatur St, Brooklyn, NY 11233, USA",Voro Llc,716 Decatur St," Brooklyn"," NY"," 11233"," USA",Brooklyn
Condo,725000,3,2,1185,Kings County,Brooklyn,Midwood,"1322 E 14th St #4b, Brooklyn, NY 11230, USA",Fillmore Real Estate,1322 E 14th St #4b," Brooklyn"," NY"," 11230"," USA",Brooklyn
Multi-family home,1295000,3,2,2600,New York,Kings County,Brooklyn,"2506 E 65th St, Brooklyn, NY 11234, USA",BROOKLYN`S 4 U REALTY,2506 E 65th St," Brooklyn"," NY"," 11234"," USA",Brooklyn
Multi-family home,798888,3,2,1500,New York,Richmond County,Staten Island,"849 Rossville Ave, Staten Island, NY 10309, USA",Berkshire Hathaway HomeServices Cangiano Estates,849 Rossville Ave," Staten Island"," NY"," 10309"," USA",Staten Island
House,529000,3,1,1800,New York,Queens County,Queens,"89-22 210th Pl, Queens Village, NY 11427, USA",J Milo Real Estate,89-22 210th Pl," Queens Village"," NY"," 11427"," USA",Queens
Multi-family home,999998,3,2.37386083602905,2400,New York,Richmond County,Staten Island,"327 Brehaut Ave, Staten Island, NY 10307, USA","Homes R Us Realty of NY, Inc.",327 Brehaut Ave," Staten Island"," NY"," 10307"," USA",Staten Island
Pending,499000,1,1,615,New York County,New York,Manhattan,"265 W 131st St #5, New York, NY 10027, USA",COMPASS,265 W 131st St #5," New York"," NY"," 10027"," USA",Manhattan
Multi-family home,1550000,12,7,3000,New York,Richmond County,Staten Island,"174 Camden Ave, Staten Island, NY 10309, USA",RE MAX Central,174 Camden Ave," Staten Island"," NY"," 10309"," USA",Staten Island
Co-op,319000,2,1,2184,Queens County,Queens,Forest Hills,"6741 Burns St Apt 414, Forest Hills, NY 11375, USA",RE/MAX City Square,6741 Burns St Apt 414," Forest Hills"," NY"," 11375"," USA",Queens
Contingent,759000,3,4,1424,New York,Richmond County,Staten Island,"419 O'Gorman Ave, Staten Island, NY 10308, USA",Ben Bay Realty Company of Staten Island LLC,419 O'Gorman Ave," Staten Island"," NY"," 10308"," USA",Staten Island
Co-op,245000,3,1,260,New York County,New York,Manhattan,"5 Tudor City Pl #1818ny, New York, NY 10017, USA",JWS REALTY GROUP,5 Tudor City Pl #1818ny," New York"," NY"," 10017"," USA",Manhattan
Multi-family home,1249000,5,3,1548,New York,Kings County,Brooklyn,"2171 W 7th St, Brooklyn, NY 11223, USA",Get Listed Get Sold NYC,2171 W 7th St," Brooklyn"," NY"," 11223"," USA",Brooklyn
Condo,455000,2,1,939,Richmond County,Staten Island,Oakwood,"449 Medina St #2c, Staten Island, NY 10306, USA",RE MAX Edge,449 Medina St #2c," Staten Island"," NY"," 10306"," USA",Staten Island
Co-op,319000,2,1,2184,Queens County,Queens,Forest Hills,"6741 Burns St Apt 414, Forest Hills, NY 11375, USA",RE/MAX City Square,6741 Burns St Apt 414," Forest Hills"," NY"," 11375"," USA",Queens
Multi-family home,999900,4,2,2024,New York,Kings County,Brooklyn,"29 Bay 10th St, Brooklyn, NY 11228, USA",RE MAX Edge,29 Bay 10th St," Brooklyn"," NY"," 11228"," USA",Brooklyn
House,395000,2,1,666,New York,Richmond County,Staten Island,"170 Baden Pl, Staten Island, NY 10306, USA",JM Properties,170 Baden Pl," Staten Island"," NY"," 10306"," USA",Staten Island
Condo,620000,1,1,430,New York County,New York,Manhattan,"112 W 72nd St Ph C, New York, NY 10023, USA",Nestapple,112 W 72nd St Ph C," New York"," NY"," 10023"," USA",Manhattan
Multi-family home,1295000,4,2.37386083602905,3264,New York,Richmond County,Staten Island,"643 Huguenot Ave, Staten Island, NY 10312, USA",Momentum Real Estate LLC,643 Huguenot Ave," Staten Island"," NY"," 10312"," USA",Staten Island
Condo,849000,3,2,1241,Kings County,Brooklyn,Gravesend,"398 Kings Hwy #308, Brooklyn, NY 11223, USA",Ilite Realty Inc,398 Kings Hwy #308," Brooklyn"," NY"," 11223"," USA",Brooklyn
Co-op,8995000,5,4,5500,New York County,New York,Manhattan,"38 W 26th St #9d, New York, NY 10010, USA",Serhant,38 W 26th St #9d," New York"," NY"," 10010"," USA",Manhattan
Co-op,650000,3,1,2184,Kings County,Brooklyn,Clinton Hill,"116 Cambridge Pl #3c, Brooklyn, NY 11238, USA",Jnm & Associates Inc,116 Cambridge Pl #3c," Brooklyn"," NY"," 11238"," USA",Brooklyn
Condo,2995000,2,2,1452,New York County,New York,Manhattan,"120 E 87th St #26b, New York, NY 10128, USA",COMPASS,120 E 87th St #26b," New York"," NY"," 10128"," USA",Manhattan
Condo,495000,2,1,800,Queens County,Queens,Richmond Hill,"83-71 116th St #4e, Richmond Hill, NY 11418, USA",Douglas Elliman - Bayside,83-71 116th St #4e," Richmond Hill"," NY"," 11418"," USA",Queens
House,675000,3,2,1222,New York,Richmond County,Staten Island,"7 Norwood Ct, Staten Island, NY 10304, USA",NEUHAUS REALTY INC.,7 Norwood Ct," Staten Island"," NY"," 10304"," USA",Staten Island
Condo,999000,3,1,600,New York County,New York,Manhattan,"10 West End Ave #8j, New York, NY 10023, USA",COMPASS,10 West End Ave #8j," New York"," NY"," 10023"," USA",Manhattan
Condo,2250000,2,2,1334,New York,Kings County,Brooklyn,"415 Degraw St, Brooklyn, NY 11217, USA",PPAD - Park Property Advisors,415 Degraw St," Brooklyn"," NY"," 11217"," USA",Brooklyn
Multi-family home,1299000,9,4,3720,New York,Bronx County,The Bronx,"790 Olmstead Ave, Bronx, NY 10473, USA",RE MAX Distinguished Homes & Properties,790 Olmstead Ave," Bronx"," NY"," 10473"," USA",Bronx
Condo,429000,1,1,640,Brooklyn,Coney Island,Surf Avenue,"Brightwater Towers East, 501 Surf Ave #9d, Brooklyn, NY 11224, USA",J. Sikar Realty,NULL,NULL,NULL,NULL,NULL,Brooklyn
House,649999,3,2,2184,New York,Queens County,Queens,"139-32 Laurelton Pkwy, Jamaica, NY 11422, USA",Aschan Realty,139-32 Laurelton Pkwy," Jamaica"," NY"," 11422"," USA",Queens
Townhouse,10995000,7,6,9000,New York,New York County,New York,"318 W 81st St, New York, NY 10024, USA",Brown Harris Stevens - 1926 Broadway,318 W 81st St," New York"," NY"," 10024"," USA",Manhattan
Townhouse,2050000,5,4,3000,New York,Kings County,Brooklyn,"26 Rutland Rd, Brooklyn, NY 11225, USA",Brown Harris Stevens - 100 Seventh Avenue,26 Rutland Rd," Brooklyn"," NY"," 11225"," USA",Brooklyn
Pending,1299000,4,2,1456,New York County,New York,Manhattan,"100 W 119th St #3a, New York, NY 10026, USA",COMPASS,100 W 119th St #3a," New York"," NY"," 10026"," USA",Manhattan
House,1075000,6,2,2200,New York,Kings County,Brooklyn,"1455 E 15th St, Brooklyn, NY 11230, USA","Behfar Team, Llc",1455 E 15th St," Brooklyn"," NY"," 11230"," USA",Brooklyn
Co-op,174000,1,1,800,Kings County,Brooklyn,Sheepshead Bay,"3105 Ave V #1h, Brooklyn, NY 11229, USA",TRACEY REAL ESTATE,3105 Ave V #1h," Brooklyn"," NY"," 11229"," USA",Brooklyn
House,1193000,2,2,1518,New York,Richmond County,Staten Island,"1085 Todt Hill Rd, Staten Island, NY 10304, USA",Connie Profaci Realty,1085 Todt Hill Rd," Staten Island"," NY"," 10304"," USA",Staten Island
House,4995000,4,4,2184,New York,Kings County,Brooklyn,"464 1st St, Brooklyn, NY 11215, USA",Corcoran Bedford Stuyvesant,464 1st St," Brooklyn"," NY"," 11215"," USA",Brooklyn
Townhouse,12500000,9,2.37386083602905,10500,New York,New York County,New York,"180 2nd Ave, New York, NY 10003, USA",Sotheby's International Realty - Downtown Manhattan,180 2nd Ave," New York"," NY"," 10003"," USA",Manhattan
House,898000,5,4,2828,New York,Kings County,Brooklyn,"185 Highland Blvd, Brooklyn, NY 11207, USA",Pride Estates,185 Highland Blvd," Brooklyn"," NY"," 11207"," USA",Brooklyn
Multi-family home,1288000,5,3,1500,New York,Queens County,Queens,"147-18 16th Rd, Flushing, NY 11357, USA",Keller Williams NYC,147-18 16th Rd," Flushing"," NY"," 11357"," USA",Queens
House,1749999,4,4,2600,New York,Richmond County,Staten Island,"106 Overlook Ave, Staten Island, NY 10304, USA",Prodigy Real Estate Inc.,106 Overlook Ave," Staten Island"," NY"," 10304"," USA",Staten Island
Condo,575000,2,2,1253,Queens County,Queens,Far Rockaway,"10102 Shore Front Pkwy # 26a, Far Rockaway, NY 11694, USA",RE MAX Elite,10102 Shore Front Pkwy # 26a," Far Rockaway"," NY"," 11694"," USA",Queens
Condo,5100000,4,2,2183,New York,New York County,New York,"201 W 17th St, New York, NY 10011, USA","Nest Seekers International, Midtown",201 W 17th St," New York"," NY"," 10011"," USA",Manhattan
Condo,2000000,1,2,1321,New York County,New York,Manhattan,"108 Reade St #4b, New York, NY 10013, USA",COMPASS,108 Reade St #4b," New York"," NY"," 10013"," USA",Manhattan
Co-op,170000,2,1,850,Bronx County,The Bronx,Norwood,"3555 Kings College Pl #2g, Bronx, NY 10467, USA",Keller Williams Ny Realty,3555 Kings College Pl #2g," Bronx"," NY"," 10467"," USA",Bronx
Co-op,1295000,2,2,2100,Kings County,Brooklyn,Brooklyn Heights,"Eagle Warehouse & Storage Company, 28 Old Fulton St, Brooklyn, NY 11201, USA",Corcoran Westside Columbus,NULL,NULL,NULL,NULL,NULL,Brooklyn
House,749000,3,2,1332,New York,Richmond County,Staten Island,"767 Brighton Ave, Staten Island, NY 10301, USA","KMS Realty Group, Inc.",767 Brighton Ave," Staten Island"," NY"," 10301"," USA",Staten Island
Multi-family home,1848000,3,4,3640,New York,Kings County,Brooklyn,"1862 84th St, Brooklyn, NY 11214, USA",Momentum Real Estate Llc,1862 84th St," Brooklyn"," NY"," 11214"," USA",Brooklyn
Co-op,465000,2,2,2184,New York County,New York,Manhattan,"420 E 51st St Apartment 10e, New York, NY 10022, USA",COMPASS,420 E 51st St Apartment 10e," New York"," NY"," 10022"," USA",Manhattan
Co-op,298999,2,1,2184,New York,Queens County,Queens,"229-17 87th Ave, Queens Village, NY 11427, USA",Voro Llc,229-17 87th Ave," Queens Village"," NY"," 11427"," USA",Queens
Co-op,209900,1,1,780,Kings County,Brooklyn,Sheepshead Bay,"3845 Shore Pkwy #5h, Brooklyn, NY 11235, USA",EXIT ALL SEASONS REALTY,3845 Shore Pkwy #5h," Brooklyn"," NY"," 11235"," USA",Brooklyn
Co-op,539000,1,1,2184,Kings County,Brooklyn,Flatbush,"385 E 18th St #6j, Brooklyn, NY 11226, USA",COMPASS,385 E 18th St #6j," Brooklyn"," NY"," 11226"," USA",Brooklyn
House,2975000,3,2,2184,New York,Kings County,Brooklyn,"474 Sterling Pl, Brooklyn, NY 11238, USA",Douglas Elliman  -111 Fifth Ave,474 Sterling Pl," Brooklyn"," NY"," 11238"," USA",Brooklyn
Multi-family home,2099000,6,5,2184,New York,Queens County,Queens,"97-19 63rd Dr, Rego Park, NY 11374, USA",Akcess24homes Inc,97-19 63rd Dr," Rego Park"," NY"," 11374"," USA",Queens
Co-op,199900,1,1,925,Bronx County,The Bronx,Fordham Manor,"55 E 190th St Apt 3, Bronx, NY 10468, USA",Houlihan Lawrence Bronxville,55 E 190th St Apt 3," Bronx"," NY"," 10468"," USA",Bronx
Co-op,789000,2,1,2184,New York County,New York,Manhattan,"400 E 77th St #4a, New York, NY 10075, USA",COMPASS,400 E 77th St #4a," New York"," NY"," 10075"," USA",Manhattan
House,919000,3,2,1565,New York,Kings County,Brooklyn,"941 Newkirk Ave, Brooklyn, NY 11230, USA",Douglas Elliman - 664 Fulton,941 Newkirk Ave," Brooklyn"," NY"," 11230"," USA",Brooklyn
House,815599,3,2,2184,New York,Kings County,Brooklyn,"3708 Avenue K, Brooklyn, NY 11210, USA",Corcoran East Side,3708 Avenue K," Brooklyn"," NY"," 11210"," USA",Brooklyn
Multi-family home,1050000,4,4,3305,New York,Richmond County,Staten Island,"97 Excelsior Ave, Staten Island, NY 10309, USA",Ashford Homes,97 Excelsior Ave," Staten Island"," NY"," 10309"," USA",Staten Island
Co-op,289999,1,1,830,Bronx County,The Bronx,Spuyten Duyvil,"2550 Independence Ave #3c, Bronx, NY 10463, USA",William Raveis Real Estate - Yorktown Heights,2550 Independence Ave #3c," Bronx"," NY"," 10463"," USA",Bronx
Co-op,4050000,4,3,2184,New York County,New York,Manhattan,"1060 5th Ave #3c, New York, NY 10128, USA",BHHS New York Properties,1060 5th Ave #3c," New York"," NY"," 10128"," USA",Manhattan
Townhouse,7750000,3,2.37386083602905,3375,New York,Kings County,Brooklyn,"5622 14th Ave, Brooklyn, NY 11219, USA",Oxford Property Group,5622 14th Ave," Brooklyn"," NY"," 11219"," USA",Brooklyn
Multi-family home,1998000,6,3,3192,New York,Kings County,Brooklyn,"578 Ovington Ave, Brooklyn, NY 11209, USA",RE MAX Edge,578 Ovington Ave," Brooklyn"," NY"," 11209"," USA",Brooklyn
Condo,1250000,3,2,1281,New York County,New York,Manhattan,"425 E 14th St d1, New York, NY 10009, USA",Douglas Elliman - 237 Smith St,425 E 14th St d1," New York"," NY"," 10009"," USA",Manhattan
Condo,680000,2,2,1058,Queens County,Queens,Flushing,"16709 Powells Cove Blvd #26, Flushing, NY 11357, USA",Apple Realty Group Corp,16709 Powells Cove Blvd #26," Flushing"," NY"," 11357"," USA",Queens
House,1299000,4,2,2184,New York,Kings County,Brooklyn,"2066 66th St, Brooklyn, NY 11204, USA",Winzone Realty Inc,2066 66th St," Brooklyn"," NY"," 11204"," USA",Brooklyn
Multi-family home,899000,4,2.37386083602905,2184,New York,Queens County,Queens,"109-06 112th St, Jamaica, NY 11420, USA",A J Realty Of Queens Inc,109-06 112th St," Jamaica"," NY"," 11420"," USA",Queens
Condo,845000,3,2,2184,Queens County,Queens,Kew Gardens,"83-9 Talbot St #5n, Kew Gardens, NY 11415, USA",Elegran LLC,83-9 Talbot St #5n," Kew Gardens"," NY"," 11415"," USA",Queens
House,2098000,5,4,1200,New York,Queens County,Queens,"147-48 8th Ave, Flushing, NY 11357, USA",E Realty International Corp,147-48 8th Ave," Flushing"," NY"," 11357"," USA",Queens
Co-op,899000,2,2,1300,Kings County,Brooklyn,Fort Hamilton,"9201 Shore Rd #507, Brooklyn, NY 11209, USA",Fillmore Real Estate,9201 Shore Rd #507," Brooklyn"," NY"," 11209"," USA",Brooklyn
House,758888,3,1,2184,New York,Queens County,Queens,"203-03 34th Ave, Flushing, NY 11361, USA",Keller Williams Rlty Landmark,203-03 34th Ave," Flushing"," NY"," 11361"," USA",Queens
Co-op,650000,2,1,2184,New York County,New York,Manhattan,"332 W 101st St #2r, New York, NY 10025, USA",Redfin Real Estate,332 W 101st St #2r," New York"," NY"," 10025"," USA",Manhattan
Co-op,169000,1,1,850,Queens County,Queens,Jamaica,"16520 Highland Ave Apt 105, Jamaica, NY 11432, USA",Flat Rate Realty Of Queens Ltd,16520 Highland Ave Apt 105," Jamaica"," NY"," 11432"," USA",Queens
Multi-family home,1350000,5,3,2184,New York,Queens County,Queens,"58-16 83rd Pl, Flushing, NY 11379, USA",Prospes Real Estate Corp,58-16 83rd Pl," Flushing"," NY"," 11379"," USA",Queens
Co-op,695000,2,2,2184,Queens County,Queens,Flushing,"Berkeley Apartments, 35-25 77th St, Flushing, NY 11372, USA",Brown Harris Stvns Forest Hill,NULL,NULL,NULL,NULL,NULL,Queens
Multi-family home,1499000,5,2,2280,New York,Kings County,Brooklyn,"18 Covert St., Brooklyn, NY 11207, USA",Douglas Elliman - Bayside,NULL,NULL,NULL,NULL,NULL,Brooklyn
Pending,395000,3,2.37386083602905,381,Kings County,Brooklyn,Dumbo,"192 Water St STE C, Brooklyn, NY 11201, USA",COMPASS,192 Water St STE C," Brooklyn"," NY"," 11201"," USA",Brooklyn
Co-op,169000,1,1,850,Queens County,Queens,Jamaica,"16520 Highland Ave Apt 105, Jamaica, NY 11432, USA",Flat Rate Realty Of Queens Ltd,16520 Highland Ave Apt 105," Jamaica"," NY"," 11432"," USA",Queens
Pending,395000,3,2.37386083602905,381,Kings County,Brooklyn,Dumbo,"192 Water St STE C, Brooklyn, NY 11201, USA",COMPASS,192 Water St STE C," Brooklyn"," NY"," 11201"," USA",Brooklyn
Co-op,445000,1,1,2184,United States,New York,New York County,"Tudor City, New York, NY 10017, USA",Corcoran West Side,Tudor City," New York"," NY"," 10017"," USA",Manhattan
Townhouse,499000,3,2,1400,New York,Richmond County,Staten Island,"181 Morningstar Rd, Staten Island, NY 10303, USA",Coldwell Banker Advantage,181 Morningstar Rd," Staten Island"," NY"," 10303"," USA",Staten Island
Co-op,449000,3,1,2184,New York County,New York,Manhattan,"440 E 56th St #4b, New York, NY 10022, USA",COMPASS,440 E 56th St #4b," New York"," NY"," 10022"," USA",Manhattan
House,649000,4,2,1120,New York,Richmond County,Staten Island,"2760 Amboy Rd, Staten Island, NY 10306, USA","Hall Homes Realty, Inc.",2760 Amboy Rd," Staten Island"," NY"," 10306"," USA",Staten Island
Co-op,335000,1,1,756,Kings County,Brooklyn,Bay Ridge,"7901 4th Ave e5, Brooklyn, NY 11209, USA",Hometown Properties,7901 4th Ave e5," Brooklyn"," NY"," 11209"," USA",Brooklyn
Multi-family home,838000,8,4,2184,New York,Queens County,Queens,"155-17 113th Ave, Jamaica, NY 11433, USA",Block & Lot Real Estate SVC,155-17 113th Ave," Jamaica"," NY"," 11433"," USA",Queens
Condo,1495000,2,2,1098,Kings County,Brooklyn,Dumbo,"84 Front St #2b, Brooklyn, NY 11201, USA",COMPASS,84 Front St #2b," Brooklyn"," NY"," 11201"," USA",Brooklyn
Multi-family home,980000,4,4,3068,New York,Bronx County,The Bronx,"262 Zerega Ave, Bronx, NY 10473, USA",Century Homes Realty Group LLC,262 Zerega Ave," Bronx"," NY"," 10473"," USA",Bronx
